SI_исходный,SI_расчётный,разница
10.13513513513513,10.135135135135133,3.552713678800501e-15
5.244755244755245,5.244755244755245,0.0
2.307692307692308,2.3076923076923084,4.440892098500626e-16
10.03344481605351,10.03344481605351,0.0
2.307692307692308,2.307692307692308,0.0
9.375,9.375,0.0
1.796407185628742,1.7964071856287425,4.440892098500626e-16
1.0,1.0,0.0
17.24137931034483,17.241379310344826,3.552713678800501e-15
3.778337531486146,3.778337531486145,8.881784197001252e-16
1.0,1.0,0.0
15.0,15.0,0.0
1.0,1.0,0.0
2.380952380952381,2.380952380952381,0.0
1.0,1.0,0.0
1.415094339622642,1.4150943396226416,4.440892098500626e-16
1.166666666666667,1.1666666666666665,4.440892098500626e-16
9.67741935483871,9.67741935483871,0.0
4.900000000000001,4.9,8.881784197001252e-16
1.764705882352942,1.7647058823529411,8.881784197001252e-16
6.566666666666666,6.566666666666666,0.0
23.07692307692308,23.07692307692308,0.0
22.22222222222222,22.222222222222225,3.552713678800501e-15
6.507042253521128,6.507042253521129,8.881784197001252e-16
50.00000000000001,50.000000000000014,7.105427357601002e-15
23.07692307692308,23.07692307692308,0.0
27.27272727272727,27.272727272727266,3.552713678800501e-15
66.66666666666666,66.66666666666666,0.0
0.5217391304347827,0.5217391304347827,0.0
1.0,1.0,0.0
2.586206896551724,2.5862068965517233,8.881784197001252e-16
18.75,18.750000000000007,7.105427357601002e-15
3.175,3.1750000000000003,4.440892098500626e-16
2.380952380952381,2.380952380952381,0.0
6.521739130434782,6.521739130434782,0.0
21.42857142857143,21.428571428571427,3.552713678800501e-15
1.254545454545454,1.254545454545454,0.0
4.35483870967742,4.354838709677419,8.881784197001252e-16
15.87301587301587,15.87301587301587,0.0
29.70297029702971,29.702970297029704,7.105427357601002e-15
1.0,1.0,0.0
2.255,2.2549999999999994,4.440892098500626e-16
4.515418502202643,4.515418502202645,1.7763568394002505e-15
2.066666666666667,2.0666666666666673,4.440892098500626e-16
1.568627450980392,1.5686274509803924,4.440892098500626e-16
1.551282051282051,1.551282051282051,0.0
2.78,2.7800000000000007,8.881784197001252e-16
1.0,1.0,0.0
0.9920000000000001,0.9920000000000001,0.0
1.0,1.0,0.0
6.068702290076336,6.068702290076336,0.0
1.0,1.0,0.0
6.575342465753425,6.575342465753427,1.7763568394002505e-15
1.764705882352941,1.7647058823529411,2.220446049250313e-16
1.764705882352941,1.7647058823529411,2.220446049250313e-16
4.310344827586207,4.310344827586208,8.881784197001252e-16
1.0,1.0,0.0
1.0,1.0,0.0
1.363333333333333,1.3633333333333342,1.1102230246251565e-15
2.947368421052632,2.947368421052632,0.0
1.433333333333333,1.4333333333333336,6.661338147750939e-16
1.06,1.06,0.0
1.06,1.06,0.0
3.006012024048096,3.0060120240480974,1.3322676295501878e-15
1.0,1.0,0.0
10.1010101010101,10.101010101010097,3.552713678800501e-15
1.0,1.0,0.0
1.0,1.0,0.0
2.912621359223301,2.912621359223301,0.0
1.0,1.0,0.0
1.0,1.0,0.0
3.04302203567681,3.04302203567681,0.0
1.0,1.0,0.0
1.764705882352941,1.764705882352941,0.0
3.571428571428572,3.571428571428572,0.0
1.0,1.0,0.0
5.988023952095809,5.988023952095808,1.7763568394002505e-15
7.795918367346938,7.795918367346938,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
3.089598352214213,3.089598352214212,8.881784197001252e-16
16.20481927710843,16.204819277108435,3.552713678800501e-15
3.484320557491289,3.4843205574912903,1.3322676295501878e-15
1.0,1.0,0.0
1.744186046511628,1.744186046511628,0.0
10.94890510948905,10.94890510948905,0.0
1.5,1.4999999999999998,2.220446049250313e-16
6.07142857142857,6.071428571428571,8.881784197001252e-16
0.3475352112676057,0.34753521126760567,5.551115123125783e-17
22.91666666666667,22.916666666666668,3.552713678800501e-15
27.77777777777778,27.777777777777775,3.552713678800501e-15
2.51,2.51,0.0
2.9,2.9000000000000004,4.440892098500626e-16
4.615384615384615,4.615384615384614,8.881784197001252e-16
3.061224489795919,3.0612244897959204,1.3322676295501878e-15
1.0,1.0,0.0
31.57894736842105,31.578947368421062,1.0658141036401503e-14
2.830188679245283,2.8301886792452837,8.881784197001252e-16
2.586206896551724,2.586206896551724,0.0
1.702702702702703,1.7027027027027026,4.440892098500626e-16
1.081818181818182,1.081818181818182,0.0
1.507537688442211,1.507537688442211,0.0
1.195219123505976,1.1952191235059764,4.440892098500626e-16
16.56666666666667,16.56666666666667,0.0
12.04819277108434,12.048192771084338,1.7763568394002505e-15
4.754358161648176,4.7543581616481765,8.881784197001252e-16
1.03125,1.0312499999999998,2.220446049250313e-16
3.097345132743363,3.097345132743363,0.0
4.754358161648177,4.7543581616481765,8.881784197001252e-16
4.787072243346008,4.787072243346009,1.7763568394002505e-15
17.75147928994083,17.751479289940825,3.552713678800501e-15
1.145038167938931,1.1450381679389314,4.440892098500626e-16
1.2,1.1999999999999997,2.220446049250313e-16
1.847953216374269,1.847953216374269,0.0
3.666666666666667,3.666666666666666,8.881784197001252e-16
15.0,15.0,0.0
1.0,1.0,0.0
3.0,3.0000000000000004,4.440892098500626e-16
1.0,1.0,0.0
10.83032490974729,10.830324909747294,3.552713678800501e-15
3.468208092485549,3.4682080924855487,4.440892098500626e-16
1.0,1.0,0.0
1.0,1.0,0.0
1.973684210526315,1.9736842105263164,1.3322676295501878e-15
1.0,1.0,0.0
1.0,1.0,0.0
3.40522133938706,3.4052213393870585,1.3322676295501878e-15
13.57466063348416,13.574660633484163,1.7763568394002505e-15
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
3.35946248600224,3.3594624860022395,4.440892098500626e-16
5.172413793103448,5.172413793103447,1.7763568394002505e-15
3.547169811320755,3.5471698113207557,8.881784197001252e-16
31.66666666666666,31.666666666666664,3.552713678800501e-15
31.66666666666666,31.666666666666664,3.552713678800501e-15
1.0,1.0,0.0
33.0,32.99999999999999,7.105427357601002e-15
16.4,16.400000000000006,7.105427357601002e-15
16.4,16.400000000000006,7.105427357601002e-15
2.745098039215686,2.7450980392156867,8.881784197001252e-16
2.745098039215686,2.7450980392156867,8.881784197001252e-16
29.7029702970297,29.702970297029708,7.105427357601002e-15
29.7029702970297,29.702970297029708,7.105427357601002e-15
42.25352112676057,42.253521126760575,7.105427357601002e-15
1.98220640569395,1.98220640569395,0.0
1.481481481481482,1.4814814814814818,2.220446049250313e-16
3.345280764635603,3.3452807646356035,4.440892098500626e-16
15.07537688442211,15.075376884422111,1.7763568394002505e-15
1.363636363636363,1.363636363636363,0.0
30.3030303030303,30.3030303030303,0.0
10.41666666666667,10.416666666666666,3.552713678800501e-15
1.89873417721519,1.8987341772151898,2.220446049250313e-16
1.432432432432432,1.4324324324324331,1.1102230246251565e-15
6.601941747572815,6.601941747572816,8.881784197001252e-16
5.223776223776224,5.223776223776224,0.0
3.08641975308642,3.0864197530864197,4.440892098500626e-16
5.172413793103448,5.172413793103448,0.0
2.205882352941176,2.2058823529411766,4.440892098500626e-16
23.62204724409449,23.622047244094492,3.552713678800501e-15
12.34567901234568,12.345679012345679,1.7763568394002505e-15
22.90076335877863,22.900763358778626,3.552713678800501e-15
6.30281690140845,6.30281690140845,0.0
2.382843526608419,2.3828435266084194,4.440892098500626e-16
3.157894736842106,3.1578947368421058,4.440892098500626e-16
10.8695652173913,10.869565217391303,3.552713678800501e-15
1.0,1.0,0.0
1.0,1.0,0.0
6.048387096774193,6.048387096774194,8.881784197001252e-16
2.727272727272727,2.7272727272727266,4.440892098500626e-16
